expenditure_date,payee_name,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
10/31/2022,Marilyn Balcombe,13518 Ansel Ter  Germantown  Maryland 20874,Individual,268.43,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Check,Meta Platforms,Electoral,NA,NA
10/26/2022,Marilyn Balcombe,13518 Ansel Ter  Germantown  Maryland 20874,Individual,500,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Check,Meta Platform,Electoral,NA,NA
10/31/2022,Wix.com,500 Terry A Francois Boulevard  6th Fl  San Francisco  California 94158,Business/Group/Organization,171.72,Washington  Mary People Uniting to Elect,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
11/2/2022,Indeed,6433 Champion Grandview Way  Bldg 1  Austin  Texas 78750,Business/Group/Organization,254.4,Washington  Mary People Uniting to Elect,Media,Online Advertising,NA,EFT,NA,Electoral,Advertising for Job Position,NA
10/24/2022,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,175,Lashar  James (David) Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,reference # 7N8FXFFDA2,NA
11/10/2022,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,75,Lashar  James (David) Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,reference # EKSVDGFDA2,NA
10/26/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,900,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,Facebook Ad,NA
8/31/2022,My Marketing Matters,8021A Queenair Drive  Gaithersburg  Maryland 20879,Business/Group/Organization,50,Sauter  Stacey for Delegate-15,Media,Graphic Design,NA,Credit Card/MasterCard,Stacey Sauter,Electoral,NA,NA
10/8/2022,Weston Trussell,26008 Brigadier Place  Unit G  Damascus  Maryland 20872,Business/Group/Organization,300,Sauter  Stacey for Delegate-15,Media,Videos,NA,Credit Card/Visa,Stacey Sauter,Electoral,NA,NA
10/31/2022,Kshitiz Bhandari,1772 Lasalle Pl  Severn  Anne Arundel   Maryland 21114,Individual,100,Leadbetter  Shannon Friends of,Media,Videos,NA,Check,NA,Electoral,Video Edits,NA
10/30/2022,Meta Platforms Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Leadbetter  Shannon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/31/2022,Meta Platforms Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,3.27,Leadbetter  Shannon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/28/2022,Carol Proctor,306B 15th St  Ocean City  Maryland 21842,Business/Group/Organization,201,Proctor  Carol Citizens to elect,Media,Newspaper,NA,NA,Flag Publications,Electoral,Candidate paid by credit card. Reimbursement due,NA
10/31/2022,Carol Proctor,306B 15th St  Ocean City  Maryland 21842,Business/Group/Organization,251,Proctor  Carol Citizens to elect,Media,Newspaper,NA,NA,Coastal Media Consul,Electoral,Candidate paid by credit card. Reimbursement due,NA
11/4/2022,Carol Proctor,306B 15th St  Ocean City  Maryland 21842,Business/Group/Organization,299,Proctor  Carol Citizens to elect,Media,Newspaper,NA,NA,Flag Publicationa,Electoral,Candidate paid by credit card. Reimbursement due,NA
11/11/2022,Carol Proctor,306B 15th St  Ocean City  Maryland 21842,Business/Group/Organization,144,Proctor  Carol Citizens to elect,Media,Newspaper,NA,NA,Flag Publications,Electoral,Candidate paid by credit card. Reimbursement due,NA
10/26/2022,Gannett Publishing,100 Summit Ave.  P O Box 439  Hagerstown  Maryland 21741,Business/Group/Organization,7.99,Dreisbach  Mike Michael Citizens for,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
10/28/2022,Cumberland Times News,19 Baltimore Street  Cumberland  Maryland 21502,Business/Group/Organization,527,Dreisbach  Mike Michael Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/1/2022,Tri State Printing,120 Bester Street  Hagerstown  Maryland 21740,Business/Group/Organization,795,Dreisbach  Mike Michael Citizens for,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/2/2022,Newzware Republican Newspaper,P O Box  153  Worcester  Pennsylvania 19490,Business/Group/Organization,1045.8,Dreisbach  Mike Michael Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/27/2022,McShane LLC,6950 Obannon Drive  Suite 100  Las Vegas  Maryland 89117,Business/Group/Organization,1334.56,Campbell  Antonio 4 Maryland,Media,Phones / Robo calls,NA,EFT,NA,Electoral,NA,NA
11/13/2022,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,195.7,Campbell  Antonio 4 Maryland,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
11/6/2022,The Garrett County Republican,PO Bx 2000  Clarksburg  West Virginia 26302-2000,Business/Group/Organization,269.3,Carbone  Judy Judith Friends of for Garrett County,Media,Newspaper,NA,Check,NA,Electoral,Newspaper ads in The Garrett County Republican,NA
10/24/2022,COMCAST CORP,718 Sheldon Avenue Staten Island  New York  New York 10312,Business/Group/Organization,7997,Chen  Linfeng Friends of,Media,TV,NA,Electronic Check,NA,Electoral,NA,NA
10/24/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,500,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
10/26/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,500,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
10/31/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,1000,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/2/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,500,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/4/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,500,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/7/2022,Facebook INC,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/7/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,310.55,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/8/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,189.45,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/14/2022,Facebook INC,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/14/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,500,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/14/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,310.55,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/14/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,189.45,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/14/2022,Google,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,50.53,Chen  Linfeng Friends of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
11/3/2022,Professional Graphics Printing Co,NA,Business/Group/Organization,4585.03,McCoy  Jacky Friends of,Media,Book/Brochure Advertising,NA,Debit Card,Kathy ELY,Electoral,Yard signs and literature,NA
11/10/2022,SPM Strategies,5612 Herberts Brossing Drive  Burke  Virginia 22015,Business/Group/Organization,13591.96,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,NA,Electoral,Facebook Ads/videos,NA
11/12/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,462.8,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,Facebook Ads,NA
11/1/2022,APG,29088 Airpark Dr  Easton  Maryland 21601,Business/Group/Organization,985,Montgomery  David for Talbot,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
11/8/2022,The County Times,43251 Rescue Lane  Hollywood  Maryland 20636,Business/Group/Organization,399,Colvin  Eric Voters for,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
11/1/2022,SOMAR Communications,28095 Three Notch Road  Mechanicsville  Maryland 20659,Business/Group/Organization,1660,Colvin  Eric Voters for,Media,Radio,NA,Check,NA,Electoral,NA,NA
10/31/2022,ERIC SCOTT  COLVIN,44750 SPRINGER ROAD  VALLEY LEE  Maryland 20692,Self (Candidate),49.41,Colvin  Eric Voters for,Media,Online Advertising,NA,Credit Card/Visa,Facebook,Electoral,NA,NA
10/24/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,19.99,Yang  Julie Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/1/2022,GSB Media,1147 Ocean Hwy.  Pocomoke City  Maryland 21861,Business/Group/Organization,1069.2,Abbott  Caryn Citizens For,Media,Radio,NA,Check,NA,Electoral,NA,NA
11/9/2022,EZ Politix LLC,314 N 115th Street  Omaha  Nebraska 68154,Business/Group/Organization,146.52,Abbott  Caryn Citizens For,Media,Phones / Robo calls,NA,EFT,NA,Electoral,NA,NA
11/14/2022,Noah Milad,113 North Division St  Fruitland  Maryland 21826,Individual,150,Abbott  Caryn Citizens For,Media,Graphic Design,NA,Check,NA,Electoral,NA,NA
11/3/2022,GSB Media LLC,1147 Ocean Hwy.  Pocomoke City  Maryland 21851,Business/Group/Organization,422,Abbott  John Citizens For,Media,Radio,NA,Check,NA,Electoral,NA,NA
11/1/2022,The Blue Wave,1201 Seven Locks Rd Suite 360  Potomac  Maryland 20854,Business/Group/Organization,1500,Sullivan  Reardon for MOCO,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
11/13/2022,WMAL-FM,4400 Jennifer St NW  Washington  District Of Columbia 20015,Business/Group/Organization,3920,Sullivan  Reardon for MOCO,Media,Radio,NA,Check,NA,Electoral,NA,NA
10/25/2022,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
11/2/2022,Google LLC Workspace,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,6.36,Childs  Carlos for Maryland,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
8/31/2022,MD Coastal Dispatch Inc,PO Box 467  Berlin  Maryland 21811,Business/Group/Organization,429,Ocean City Firefighter - Paramedics PAC,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
11/7/2022,WCBC Radio,PO Box 1290  Cumberland  Maryland 21502,Business/Group/Organization,80,Atkinson  Bill (William) Friends of,Media,Radio,NA,Check,NA,Electoral,NA,NA
10/31/2022,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,190000,Glassman  Barry Friends Of,Media,TV,NA,EFT,NA,Electoral,TV and digital advertising invoice,NA
11/14/2022,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,2000,Glassman  Barry Friends Of,Media,Consulting Fees - General,NA,EFT,NA,Electoral,NA,NA
11/2/2022,Google/Gmail,1600 Amphitheatre Parkway Mountain View  CA 94043  Mountain View  California 94043,Business/Group/Organization,6.36,Attar  Dalya for Baltimore,Media,Media - Website Development,NA,Check,NA,Electoral,gmail fees,NA
10/28/2022,Red October Productions  Inc.,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,30000,Glassman  Barry Friends Of,Media,Videos,NA,EFT,NA,Electoral,Media production costs,NA
10/26/2022,APG Media of Chesapeake,29088 Airpark Drive  Easton  Maryland 21601,Business/Group/Organization,590,Lesher  (Ronald) for Council,Media,Newspaper,NA,Check,NA,Electoral,Advertisement in the Sunday Star Democrat,NA
10/31/2022,Sally Moore Media Design,124 S Hanson St  Easton  Maryland 21601,Business/Group/Organization,800,Lesher  (Ronald) for Council,Media,Media - Website Development,NA,Check,NA,Electoral,Check is for website ($750) and yearly hosting fee ($50),NA
6/14/2022,Frank Caskin,12107 Whipperwill Ln  Rockville  Maryland 20852,Individual,2900,Segal  Jerome M. for Governor,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
10/25/2022,Marquee Digial,P.O. Box 4009  Salisbury  Maryland 21803-4009,Business/Group/Organization,500,Boda  Muir for Wicomico County,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
11/4/2022,Marquee Digial,P.O. Box 4009  Salisbury  Maryland 21803-4009,Business/Group/Organization,500,Boda  Muir for Wicomico County,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
6/14/2022,Greg's ViewPoint (Gregory Garland),4224 Apple Orchard Lane  Suitland  Maryland 20746,Business/Group/Organization,318,Coderre  Carol Friends of Judge,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
10/27/2022,The Afro American Newspapers,145 W. Ostend Street  Suite 600  Baltimore  Maryland 21230,Business/Group/Organization,1000,Lierman  Brooke for Maryland,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
10/31/2022,Screen Strategies Media,11150 Fairfax Boulevard  Suite 505  Fairfax  Virginia 22030,Business/Group/Organization,105000,Lierman  Brooke for Maryland,Media,TV,NA,Wire Transfer,NA,Electoral,NA,NA
11/11/2022,Crisfield - Somerset County Times,914 W. Main Street  Crisfield  Maryland 21817,Business/Group/Organization,65,Laird  Randy Citizens to elect,Media,Newspaper,NA,Check,NA,Electoral,Final expense. Thank you for your vote ad.,NA
11/1/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Tuttle  Steve The Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/2/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Tuttle  Steve The Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/7/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Tuttle  Steve The Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
6/29/2022,Squarespace Web Hosting,8 Clarkson St  New York  New York 10014,Business/Group/Organization,27.56,Cox  Dan for Governor,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
6/29/2022,GoDaddy.com,2299 W. Obispo Ave #201  Gilbert  Arizona 85233,Business/Group/Organization,12.7,Cox  Dan for Governor,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
11/5/2022,Coastal Media Consultants,Ryan Whittington  Parsonsburg  Maryland 21849,Business/Group/Organization,2884,Passwaters  Nathaniel Nate Citizens for,Media,Consulting Fees - General,NA,Check,NA,Electoral,NA,NA
11/3/2022,The Courier Newspaper,98 Nottingham Lane  Ocean Pines  Maryland 21811,Business/Group/Organization,143,Passwaters  Nathaniel Nate Citizens for,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
11/3/2022,Emmitsburg News Journal,P.O Box 543  Emmitsburg  Maryland 21727-0543,Business/Group/Organization,598,Manners  Chris for Register,Media,Newspaper,NA,EFT,NA,Electoral,NA,NA
5/3/2022,Mailchimp c/o The Rocket Science Group  LLC,675 Ponce de Leon Ave NE  suite 5000  Atlanta  Georgia 30308,Business/Group/Organization,32.86,Smith  Tom Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
5/11/2022,Mailchimp c/o The Rocket Science Group  LLC,675 Ponce de Leon Ave NE  suite 5000  Atlanta  Georgia 30308,Business/Group/Organization,26.5,Smith  Tom Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
5/27/2022,Enspot Political,PO Box 612406  North Miami  Florida 33261,Business/Group/Organization,1198,Smith  Tom Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
5/11/2022,Mailchimp c/o The Rocket Science Group  LLC,675 Ponce de Leon Ave NE  suite 5000  Atlanta  Georgia 30308,Business/Group/Organization,95.4,Smith  Tom Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/31/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,982.21,Olszewski  John Jr. Friends Of,Media,Online Advertising,NA,EFT,Kroner,Brad,Electoral,"Facebook Ads,"
10/31/2022,APG Media of Chesapeake  LLC,PO Box 600  Easton  Maryland 21601,Business/Group/Organization,1650,Olszewski  John Jr. Friends Of,Media,Newspaper,NA,EFT,Kroner,Brad,Electoral,"Ad in Avenue News and Dundalk Eagle,"
11/14/2022,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,558.48,Olszewski  John Jr. Friends Of,Media,Online Advertising,NA,EFT,Kroner,Brad,Electoral,"Facebook Ad,"
11/14/2022,Home Depot,6315 Eastern Ave  Baltimore  Maryland 21224,Business/Group/Organization,139.42,Olszewski  John Jr. Friends Of,Media,Billboards / Outdoor Advertising,NA,Check,Olszewski,John Sr,Electoral,"Materials for Signs,"
11/14/2022,Home Depot,6315 Eastern Ave  Baltimore  Maryland 21224,Business/Group/Organization,169.18,Olszewski  John Jr. Friends Of,Media,Billboards / Outdoor Advertising,NA,Check,Olszewski,John Sr,Electoral,"Building Materials for Signs,"
11/3/2022,Maryland Jewish Media  LLC,3600 Clipper Mill Road  Suite 300  Baltimore  Maryland 21211,Business/Group/Organization,775,Olszewski  John Jr. Friends Of,Media,Book/Brochure Advertising,NA,NA,NA,Electoral,Ad,NA
10/31/2022,Do Big Things  LLC,PO BOX 128  Mill Valley  California 94942,Business/Group/Organization,8100,Henson (Johnson)  Shaneka Friends of,Media,Videos,NA,EFT,NA,Electoral,NA,NA
11/6/2022,APG Chesapeake LLC,29088 Airpark Drive  Easton  Maryland 21601,Business/Group/Organization,2000,Callahan  Chuck (Charles) for County Council,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
10/31/2022,Targeted Creative Communications Inc.,106 S Columbus St  Alexandria  Virginia 22314,Business/Group/Organization,4833.8,Miele  Christian Friends of,Media,Consulting Fees - Media,NA,Wire Transfer,NA,Electoral,NA,NA
11/1/2022,FlexPoint Media Inc.,PO Box 1051  New Albany  Ohio 43054,Business/Group/Organization,14000,Miele  Christian Friends of,Media,TV,NA,Wire Transfer,NA,Electoral,NA,NA
